# id, msol, rvir, vmax, x, y, z, vx, vy, vz, distance to first 7e13 halo, distance to halo at least half as massive
518067 2.748823e+12 248.397949 222.551743 9.523926 70.691307 60.409924 -90.243790 -212.581299 -454.769836 21.784652 3.826461 
327747 2.746622e+12 247.243210 200.688171 15.593201 68.577324 23.045383 -80.421913 -143.281555 272.044861 21.115788 4.106804 
1878536 2.743076e+12 248.217300 209.281693 82.598145 77.229439 23.009153 -86.828682 -151.015579 392.441650 22.196315 8.854027 
794840 2.738919e+12 248.084412 229.348785 48.107658 57.793133 13.609888 433.393616 -60.360424 188.263031 10.432145 2.986861 
1763601 2.733905e+12 247.310120 195.829086 94.551666 66.321106 2.043291 -72.947678 -124.226974 73.344856 21.142853 7.526805 
97008 2.732805e+12 247.228333 229.174286 0.361021 26.412754 48.282204 -339.267639 80.597382 186.617249 43.057679 4.820942 
447196 2.726324e+12 247.529190 203.197021 0.685834 83.229271 3.479711 -16.371826 -14.752055 98.475044 61.480142 11.419187 
263864 2.726079e+12 247.666382 214.444504 7.985431 38.698189 73.735657 83.986771 51.217243 -58.558071 24.228460 4.981463 
1475230 2.724245e+12 247.246933 185.931488 64.059860 96.447350 81.917015 -232.065384 73.599182 -248.943436 21.058913 4.476640 
1878595 2.720455e+12 247.555161 209.178696 88.649330 94.968399 30.889301 -247.516571 -135.092804 396.641235 30.687257 4.969496 
681581 2.719599e+12 247.510651 202.154099 41.551743 42.741245 20.836910 232.834656 353.752167 79.632141 16.711142 3.778738 
4831 2.714708e+12 247.220901 214.814941 40.364815 31.921768 0.627425 7.596066 -50.690029 -177.775192 27.400733 10.771970 
484913 2.709205e+12 246.568344 201.558517 0.197350 75.454338 30.925863 -266.741425 -290.076508 600.100769 29.953128 2.866715 
1194083 2.705903e+12 246.717804 221.377136 59.201645 47.126846 34.586205 15.292964 177.086395 -245.989822 19.051725 5.370187 
1231743 2.705414e+12 247.083221 227.968414 54.669407 45.099689 82.995987 -123.415901 -128.351486 -106.725807 16.862670 4.219985 
93736 2.702235e+12 244.285309 228.947662 20.747574 2.677155 48.488117 -6.638438 -88.286041 -86.310440 39.915928 3.064316 
164448 2.702235e+12 246.908096 222.868210 8.241592 9.832630 90.798386 -30.474329 -68.694710 -87.810890 27.682307 4.167420 
447050 2.701746e+12 246.628143 209.565384 26.076666 94.858551 4.446079 119.318237 -173.591141 32.534431 34.068068 3.191677 
